fish,trial,fs,n,conf_head,conf_tailB,conf_tailE,distance_cm,mean_speed,max_speed,max_accel,theta_sd,theta_range,theta_fpeak,theta_f95,FNN_min,FNN_m3,tau,m,theiler,SampEn,ApEn,D2,lambda1,DET,LAM,TT,ENTR,Lmax,v_SampEn,v_DET,v_D2,group,theta_mean,theta_median,theta_skew,theta_kurt,asym_amp,asym_dur,asym_count,n_halfcycles,beat_amp,beat_rate,PE_H4,PE_C4,PE_H5,PE_C5,PE_H6,PE_C6,PE_missing5,Trev_1,Trev_10,DFA_alpha,alpha_width,alpha_asym,h2,dh,AMI_0,AMI_decay,AMI_firstmin,AIS,TE_theta_to_v,TE_v_to_theta,CI,MSE_slope,MSE_s1,MSE_peak,RN_trans,RN_clust,RN_degcv,RN_eps,hull_area,Rg,occupancy,d_wall,spread_index
f4,f4v9,114.6,3438,0.9997091332169866,0.9933100639906922,0.9691681210005816,166.60831789169353,5.2293566181272695,17.33729097059667,440.7981980473416,42.384031665955376,181.43738125170745,0.223828125,3.4693359375,0.098,0.21,26,4,104,0.1684489777109385,0.2942239957482928,2.261925805017443,-4.294240273096979,0.9506128059256996,0.9752968576992096,8.334094616639478,2.311576341085779,98.0,0.2879059045181712,0.7949316896984925,3.5498180307569296,healthy,0.3355703796163642,-4.177699090440425,0.5847521705309019,1.5730021383611117,0.0385526782822096,0.0039435087514811,-0.0158730158730158,63,47.86186394804831,2.1,0.5386705020834727,0.2726644079504801,0.4787225850233484,0.303375389232165,0.4400532728769481,0.3345741528240555,0.3333333333333333,-0.8251968011888633,-0.2855278262659222,1.301175632585935,1.103198180457237,0.4278060326682186,1.2109605481379322,0.8332524268828763,2.824615300158148,6.0,26.0,0.3107319823968315,0.0079642104577055,0.0085675449852238,0.8773294868855536,0.0763606397344347,0.2142401175284991,15.0,0.4465649425983429,0.3451482653617859,1.2232041358947754,37.9321517944336,92.30931436387836,4.933070055789301,65,1.2048231025772205,0.003325463350066993
f4,f4v10,117.1,3513,0.9940222032450896,0.9658411614005123,0.9447765442641616,189.80753588363928,5.755291378032937,20.97136721944861,667.0883736067832,43.75505888317922,199.22824697738545,0.34306640625,5.14599609375,0.122,0.238,24,4,96,0.1800680290283144,0.342831955055904,3.2103215188138434,7.471541048396708,0.9390757897934386,0.9683323207776428,8.079841584158416,2.3536271926926178,61.0,0.251505570413886,0.8518997005108931,3.342009840422087,healthy,0.3044264968882625,-0.5946077018478472,0.1782610589437246,1.2449752820448907,0.1268891947616644,-0.048075526506899,0.064516129032258,62,60.313247994849256,2.066666666666667,0.5485786898567958,0.2731054242225303,0.4918174561058498,0.308840295364838,0.4558192527883266,0.3453747769658383,0.35,-0.4461904715499976,0.0790879811594106,1.2513783076385443,1.4558469267655738,0.3914901534538603,1.1677461652789891,1.1201164636510947,2.8247967617376224,5.0,24.0,0.2982807639755939,0.010159410814009,0.0079599545736435,0.8905519817020158,0.0763909752600457,0.2295828159527778,15.0,0.4629983901977539,0.3195177316665649,1.415723204612732,35.29393005371094,90.5049898659945,5.2442239955021925,67,1.095785997899998,0.0025121503144096883
f5,f5v1,113.43333333333334,3403,1.0,1.0,0.9935351160740524,187.82113213023555,5.936403462240134,19.29959721995541,489.972449054835,40.53859008623273,180.8700506824289,0.33232421875,5.206412760416667,0.162,0.23,22,4,88,0.2109964419303567,0.4019483151813667,3.2349833248298583,18.305227903430445,0.8504210566066236,0.9294966202182696,4.401645207439199,1.5837357181762732,33.0,0.2725041967147762,0.8365970051012013,4.448067565489892,healthy,2.5579433404241563,1.3468491919435557,0.2408762075216451,1.3299567961893564,0.1572171269723899,0.0042449969678593,0.0,96,51.86784565810084,3.2,0.5356162433022186,0.2715810415743789,0.4752576858746835,0.3011533713824064,0.4354587583260997,0.3327668351103959,0.2916666666666667,0.3250678123492005,0.2728012319207066,1.1403763520224686,1.3756058659044033,0.3229717781849355,1.0242403492710184,1.045156115854041,2.836420925333793,4.0,22.0,0.3121869557827301,0.0096840333999252,0.0092733469053096,1.1596954275006497,0.1130428560729983,0.2566577374919291,15.0,0.4809980392456054,0.4058156311511993,1.1344702243804932,38.89461517333984,129.56811194290069,4.805024864818333,124,2.4067416325594286,0.003672900998434617
f5,f5v2,121.5,3645,1.0,0.9994513031550069,0.9838134430727024,216.1329520047236,6.783708596133872,22.348516794648702,424.0946098235389,46.11461576848791,192.71984805591364,0.1186523437499999,5.695312499999999,0.162,0.242,19,4,76,0.2396013934181146,0.4053434925268622,3.2737189038870063,-6.96479704496744,0.8829400749063671,0.9441666666666668,4.914323310102832,1.7491370005477629,34.0,0.2401652581933646,0.860844006695994,3.5842776772353213,healthy,3.721699097678193,3.43258059064481,-0.0341071962050618,0.4259923142482789,0.038930303205491,-0.0725009624021557,0.0769230769230769,104,56.31953760835165,3.466666666666667,0.5186833396471264,0.2726315773697838,0.458465847809694,0.2972391847414002,0.4202205578179848,0.3247940621887615,0.3166666666666666,0.2345075343815144,0.0755162723484063,1.1295370210477542,1.3366176138273969,0.3059016241166016,0.9828082779678764,1.0151906743643502,3.024790227560118,4.0,19.0,0.329097599355554,0.0077570008089602,0.008660669193629,1.133312909913063,0.0967044467788227,0.2838704234119469,15.0,0.4664540886878967,0.3991696536540985,1.0574698448181152,46.21269226074219,155.00582936939222,5.302113004688054,144,2.919127685679133,0.0033182267549550022
f5,f5v3,115.8,3474,1.0,1.0,0.9971214738054116,212.13338763130025,6.652291963919449,18.647943580042632,404.0747071580813,45.42709872408739,193.9961810387345,0.1130859375,5.5412109375,0.156,0.266,23,4,92,0.302550336044656,0.4569328998976161,3.28704801752442,18.85026561703003,0.8535320067402541,0.9352481208701744,4.1849451433896725,1.528052513359602,34.0,0.3182822538680541,0.8623352592424758,3.6360933380060607,healthy,1.834490724394365,3.1052921233505337,-0.2081235126235308,0.4926690335648791,-0.067576719720062,0.0363866783883452,-0.0384615384615384,104,54.3455953992418,3.466666666666667,0.5327178053302558,0.2721458860164363,0.47298397365021,0.3025485674134485,0.4332627139556608,0.3350275017337148,0.3416666666666667,0.0678628500213922,-0.0395150717831815,1.1194501550165874,1.4240974148926455,0.2393472016831553,1.0068811887599842,1.0827115154700102,3.0018044487330675,4.0,23.0,0.3168294840135515,0.0079463015766114,0.008511704072279,1.444305047402448,0.1300137232272952,0.3584541820732011,14.0,0.385989248752594,0.3775751292705536,0.7990158200263977,51.27101135253906,170.0216064504553,4.814719979355226,150,2.7673096939308364,0.003778209715536942
f5,f5v4,115.43333333333334,3463,0.9742997401097314,0.9558186543459428,0.9211666185388392,219.2406012824674,6.747491336302195,18.43440834341624,512.4341643250441,42.319068983748565,184.09001941760425,0.2254557291666666,6.200032552083334,0.142,0.252,19,4,76,0.2808174864102896,0.4681737250027025,2.9160742716476653,17.63637473630528,0.8135955056179776,0.911001872659176,3.9812996153531386,1.4106082917966574,32.0,0.3153704654331525,0.8289718318306312,4.104902955531569,healthy,3.054879355574282,-0.4418878260727664,0.4414607240533752,0.8732587270080732,-0.0073319873901926,-0.001798561151079,0.0,116,48.61487588016563,3.866666666666666,0.5292674898736759,0.2717497924821241,0.4694569801030552,0.3029343962004502,0.4323129320916568,0.3354234344476697,0.3333333333333333,0.0825800115119089,0.0844227690183484,1.1258566512374142,1.2365993721636304,0.2938933424635225,1.022260210017012,0.9287510515745612,2.940878121759811,4.0,19.0,0.3195122245516227,0.0073217540291561,0.008952427525108,1.3378016511274342,0.1139754669311225,0.3346285466620124,15.0,0.4996578395366668,0.4112023115158081,1.1336219310760498,39.30173873901367,226.83960460300503,6.382494465762467,167,3.09926444959257,0.004719292685303839
f5,f5v5,115.3,3459,0.9942179820757444,0.9664642960393176,0.9436253252385084,231.31043493463085,7.057999806871639,35.39304119709937,758.1476791716321,41.70866144833301,188.87358412842937,0.33779296875,5.855078125,0.19,0.224,24,5,120,0.272774412919344,0.4707277415109874,2.577605389667289,15.489912801697155,0.8618060381437727,0.936298355339356,4.823389021479714,1.6094829957334926,64.0,0.2141018968666089,0.8424047300854494,3.6507403624843753,healthy,-1.3250918921203492,0.4480568505776225,-0.2717697500684039,1.6156913497331642,-0.0360349955009634,-0.0252293577981652,0.0285714285714285,105,50.64461689533753,3.5,0.5723979249927854,0.2698721451144254,0.5146439290686758,0.3125837644010952,0.4768075137469524,0.3566863725711975,0.3,-0.1276233616802879,0.0675031253649123,1.1610003515411136,1.2413496199532892,0.3388651684618209,1.0599941369772563,0.981751492800906,2.8330558430112727,4.0,24.0,0.277887075287772,0.0081371219170265,0.0074426975678483,0.9755964884336868,0.0709211697753182,0.3197051508144056,15.0,0.4530462622642517,0.3896944224834442,1.226029634475708,37.363407135009766,271.8244303378888,7.191407366634162,168,2.413107590153045,0.005080401506376596
f5,f5v6,120.0,3600,0.9972222222222222,0.9997222222222222,0.9822222222222222,180.51252723360767,5.666365843845136,15.03385794897516,333.6439977793329,42.8169829391417,182.44436910563064,0.1171875,4.8046875,0.148,0.212,30,4,120,0.2450949339608885,0.4166051706669744,3.512037308876307,17.894191741943395,0.91377113736391,0.9617017990888734,4.997993579454254,1.75758845948001,40.0,0.2840357250793061,0.7993926889087866,3.47333875097085,healthy,5.584158612639292,2.8890486123936023,0.2802618570823134,0.5350039866070637,0.0084057452579646,0.0593412950948386,-0.0714285714285714,84,53.180726987598845,2.8,0.5283482101223261,0.2713387254671761,0.4682381352812014,0.2979812124492716,0.4290790701976812,0.3284608925764688,0.2833333333333333,0.3855444251696736,-0.0264805076092302,1.1707354817979343,1.3295168160044342,0.2714168430549256,1.0315023109520272,0.9886885554230987,3.0065247658818515,4.0,30.0,0.3233339588497828,0.0067945024709534,0.0074919380940168,1.1930588610274715,0.1218256561958,0.2969803227923687,15.0,0.4301352202892303,0.3339177370071411,1.1499416828155518,42.1295280456543,209.7114513504062,7.1251091939606415,144,2.083569445752985,0.006435872812244981
f5,f5v7,111.7,3351,0.9985079080871382,0.994330050731125,0.9791107132199344,196.00629623714528,6.19554059911994,20.6763142708833,371.4012896044607,42.49306048007949,179.16569477816256,0.6544921875,5.4541015625,0.15,0.254,23,4,92,0.2650357789442163,0.4601464522361622,2.975821348916143,18.61956726511321,0.8474354847870951,0.9294829316318608,4.312412157413914,1.5478530903821226,31.0,0.3433893708306791,0.8181386890171582,4.471329268846835,healthy,3.1217942128328384,2.805818994097778,-0.0892620765715337,0.7776497437422583,0.0419792704439594,-0.0021588204989817,0.0099009900990099,101,52.72356209725212,3.3666666666666667,0.5478486184988561,0.2718672737202938,0.489737872794098,0.3070171421941331,0.4528626370493357,0.3437362050258585,0.3333333333333333,-0.3103213655807343,-0.0816528343909658,1.1597847755808193,1.3349715640797104,0.2731738561244777,1.0276216693054003,1.0307841543690826,2.9278664482229013,4.0,23.0,0.3003294259587485,0.0086927667169307,0.0121458505925968,1.375465802567878,0.1397511172844532,0.3168143295642129,13.0,0.4742075800895691,0.4200850129127502,1.0239862203598022,46.85329818725586,175.8562026913346,5.43856405391577,140,2.456536812366861,0.004577387154997446
f5,f5v8,122.6,3678,1.0,1.0,0.9980967917346384,197.04699354606208,6.233215119642715,20.816972850084213,447.9162523795122,38.9178935697848,179.31694190526989,0.2394531249999999,5.267968749999999,0.158,0.278,31,4,124,0.2062565424286758,0.3943959237007517,2.741704988540332,20.68098724626355,0.8453378757670196,0.928146958053464,4.4,1.5589277003601316,27.0,0.2068263236099492,0.893817922679494,3.466980366006693,healthy,3.628866083696552,2.5845154210880232,0.0563491358991513,1.6160442738750138,0.0738433931604186,0.0413611029627457,-0.0444444444444444,90,50.730937126296766,3.0,0.5535777212082528,0.2705383203642835,0.4949328442969606,0.3041380666084665,0.456079723729892,0.3400266710035801,0.2833333333333333,-0.3095404729010686,-0.1848341756846671,1.1318784274308622,1.445985004629759,0.3323902578487515,1.0090022778336123,1.0985373707155697,2.824568399622735,4.0,31.0,0.2950847616227191,0.0067796717587136,0.0086486388032522,1.1595833889766134,0.1148237688207024,0.2515867620430695,15.0,0.4575032591819763,0.3932451605796814,1.0829405784606934,35.710899353027344,156.48616315872226,5.3411065648129785,149,3.122529969194448,0.004030290179935934
f5,f5v9,120.1,3603,0.9988898140438524,0.9922286983069664,0.9664168748265336,188.68931000035784,5.851574064406554,22.94968431122349,437.8180023807945,38.5654967221156,182.3608616160276,0.35185546875,5.3951171875,0.176,0.274,26,4,104,0.2155787483323337,0.3883597630243458,3.340448536916432,18.30774438267665,0.8590928181436371,0.9346531251193158,4.571548625052524,1.6239324249332805,29.0,0.2554726571296255,0.8290171667939006,3.6072277418674985,healthy,1.9381105355469388,-0.5551770984013495,0.3361235083578985,1.5515279604244163,0.2049978900032286,0.047723958764462,-0.0549450549450549,91,50.81465631483674,3.033333333333333,0.5430829256990112,0.2710037582817275,0.484178108505665,0.3025615088353935,0.4458917202859143,0.3366924893610443,0.2833333333333333,-0.2305822508520304,-0.0170929827276126,1.1724890316136791,1.3560519890327392,0.3420511625960686,1.0374510179138323,1.0448813329898168,2.8572637314780014,4.0,26.0,0.3057999807692274,0.0075688969015408,0.007676602250374,1.053341724060982,0.1023051708021511,0.2630454607370742,15.0,0.4636964797973633,0.4122326970100403,1.065927505493164,36.14197540283203,258.27260704795515,7.5609485521381075,140,2.010033770733022,0.0072541036000114975
f5,f5v10,121.8,3654,0.9926108374384236,0.9649698960043788,0.89792008757526,204.65475230210305,6.313993357473991,22.176206865624337,720.1296200853197,35.7828602816791,153.5302652996395,0.1189453125,5.8283203125,0.134,0.252,28,4,112,0.2518865764769942,0.4346293980993359,3.477819710811485,19.49158852100373,0.847772253469756,0.9307584512314514,4.514735322873505,1.6072988724653854,22.0,0.2295176717309171,0.8199435998558192,4.261753011291491,healthy,-2.36717669331084,-3.07171342080322,0.1789388812042333,1.6106714138608949,0.0883896437145808,-0.0154866966521984,0.0114942528735632,87,49.713520808198425,2.9,0.5648666076650102,0.268090635662828,0.5072505272279696,0.3032043708059356,0.4677609219019866,0.342402195230673,0.2,-0.32558600697321,-0.1331891713381244,1.1316805004495611,1.3526620189197909,0.3125395378137052,0.9865297386431544,1.0422248033820796,2.772412843323349,4.0,28.0,0.2858744421815624,0.0078380672753035,0.0103582005153,1.0526526353206698,0.0882784134859595,0.3030220398537908,15.0,0.4720163941383362,0.3622064292430877,1.275526762008667,31.64039802551269,308.78034269537903,7.600866955398271,177,2.7673350627334674,0.007372350544505677
f6,f6v1,114.93333333333334,3448,0.9625870069605568,0.919953596287703,0.8459976798143851,281.3907161925817,8.419359486920717,23.27324528099533,746.9918237201153,46.14836097447156,190.84621507829075,0.2244791666666666,7.4078125,0.172,0.268,29,5,145,0.2263400342654808,0.4000772657082119,3.734194832667744,14.639984131616249,0.8792006909547738,0.9398849717336684,5.736372349347071,1.907654784069972,72.0,0.52018106631247,0.6669129736020541,3.7560639629745247,healthy,1.2801361447364945,-3.138022301922156,0.5123984983253708,1.257607942773248,0.1379224730659763,0.0624159199939081,-0.0756302521008403,119,55.23719290400829,3.966666666666667,0.5694094943535213,0.2695168164471496,0.5111568035794917,0.3080021282944687,0.4727384593151409,0.3490219615208187,0.2666666666666666,-0.1578663646429778,0.109299776175549,1.0890973018896073,1.2616927785194334,0.4121134745854428,0.9856617129358924,0.9165691667866028,2.650381309507441,4.0,29.0,0.2781351598988453,0.0095457748393665,0.0099978294929399,0.987770541683292,0.072939338433539,0.2859084237071349,15.0,0.5088851451873779,0.3769140243530273,1.3271292448043823,38.89984893798828,241.9326277858497,7.185133489216771,100,1.1799844734857543,0.0030554481124593063
f6,f6v2,125.43333333333334,3763,0.903534414031358,0.8046771193196918,0.761892107361148,269.512140538872,7.496810618475377,18.29744705696632,699.6825147091747,46.34491971956616,203.977761165082,0.2449869791666666,5.757194010416667,0.108,0.244,33,4,132,0.285729419422091,0.4418466310069551,3.5693885695638943,17.900036178316377,0.8739245532759762,0.938772530852182,5.002696955552098,1.757746116106942,49.0,0.4721878725280259,0.7037968978856048,4.44334045566821,healthy,2.569005502225705,0.4135144309420505,0.3239325826056955,0.866425639836176,0.0138197661772584,-0.044169776119403,0.0517241379310344,116,50.298531618472026,3.866666666666666,0.5768021493882309,0.2695272453406648,0.5203994720306144,0.3125801107638229,0.4836773242743327,0.3560052434954367,0.2916666666666667,-0.8377887109653116,-0.033980702654302,1.200461328326592,1.3732405439443642,0.3231849736304162,1.1123466151852093,0.992861651524028,2.969498982712211,4.0,33.0,0.2680062054053933,0.0118476200500523,0.0071007041195674,1.2253144984031743,0.08705622917593,0.3566643260670846,15.0,0.4378862977027893,0.4021365344524383,0.9882433414459229,48.45939254760742,73.58312709941103,5.009931898155025,63,0.94660620141979,0.001013028289807191
f6,f6v3,128.83333333333334,3865,0.9932729624838292,0.9448900388098318,0.9221216041397152,223.55531449221647,6.639870111108449,23.92057831232665,595.5752735818295,39.79870615928972,171.6431165360973,0.6290690104166667,6.164876302083334,0.162,0.242,34,5,170,0.2236100669940114,0.3519686567532396,4.05713393132451,14.02116037011148,0.9227524439735312,0.9612062933567902,5.730008342271481,1.927290938135371,62.0,0.312690647538787,0.8389703979455736,4.248883967605835,healthy,4.404395579311152,0.6111496512714466,0.3806645229353692,1.2984171033515723,0.1056151711004438,0.0305121705848963,-0.031578947368421,95,49.47097499057977,3.166666666666667,0.5399502893477142,0.2721774235625799,0.4799707405375709,0.3011166632009373,0.4401096000867668,0.3317515822095482,0.3,0.7797337010763143,0.3278400337039057,1.1919407953141914,1.3524157303792324,0.3287880250226954,1.080698579379486,1.0149233876005277,2.8056399385968644,5.0,34.0,0.306036727628141,0.0056437023562205,0.0106183676583246,1.0915965600043638,0.0994213023878778,0.2830009901826514,15.0,0.451769471168518,0.4154891073703766,0.978341281414032,41.75494766235352,321.10710324193013,8.05612668140816,166,1.9800141774967772,0.00642510035609906
f6,f6v4,123.0,3690,0.9983739837398374,0.9872628726287264,0.9623306233062332,182.0183499527058,5.454857233078254,16.2007798015172,535.2360952368871,46.52671947189143,197.92232734235856,0.1201171874999999,3.2431640625,0.118,0.186,26,4,104,0.2074677821470967,0.3165492906612828,3.1881373502749244,1.0617464322473813,0.93434767668283,0.9672979267687374,6.967684268426843,2.2173911488651226,53.0,0.2859852430735288,0.82777233561904,4.050039619538298,healthy,-1.8681346670380223,-0.9169001322402128,-0.1871688475040279,0.4338613820394394,0.0390449711659226,0.0131111598333698,-0.0158730158730158,63,62.1340976858382,2.1,0.5134523417862956,0.2710478711454344,0.4518631178782341,0.2931470085928997,0.4123379458364953,0.3195376446589301,0.2916666666666667,-0.949917549169055,0.2157659667108752,1.282357320199355,1.5384381098808793,0.3396573642131953,1.189710343811392,1.161703730553204,2.954092074333939,6.0,26.0,0.3327265929283022,0.0098811790679513,0.0067912519450075,0.9525976730448672,0.0839322371533155,0.2614680528574167,15.0,0.4317143261432647,0.3934741616249084,0.9320312142372132,48.83407974243164,262.3434344845973,6.910883067953359,127,2.103557786291824,0.007918444073761117
f6,f6v5,130.0,3900,0.9982051282051282,0.9792307692307692,0.923846153846154,197.74189121125823,6.152503760857267,15.487661482171088,343.1458269253287,41.5693766439064,188.08936091002897,0.126953125,4.443359375,0.106,0.214,38,4,152,0.185509827043291,0.3088751261595321,3.690699503645897,6.26275931085859,0.9371286444659388,0.9685840620620224,6.955982421321236,2.19218614749832,58.0,0.3272978431465758,0.8821491847988374,4.048726880734943,healthy,0.7022379803176004,2.4560183066502423,-0.1878222246536461,1.597080412921371,0.0396474729968802,0.0245912678104882,-0.0256410256410256,78,48.50258054128204,2.6,0.5521217815098914,0.2696665942063549,0.4931622173295572,0.3041126626912875,0.4546913436564034,0.3390654039702439,0.225,0.4410914870409217,0.3372452482119364,1.2912325402788902,1.4226670238422936,0.3448020177931384,1.1966614203219978,1.0507068713253094,2.7243392237316457,7.0,38.0,0.294976746183586,0.0072050479696244,0.0103316072201757,0.8973344213196667,0.0706557395035762,0.2355541917698284,14.0,0.4568316042423248,0.3743425607681274,1.190782904624939,38.46689224243164,182.66313355781315,6.864112602590543,119,1.575813957686608,0.004671469704854924
f6,f6v6,128.2,3846,0.999219968798752,0.9963598543941756,0.9422776911076444,200.11444635440748,6.176611843680904,14.23963828951782,368.2241337179251,47.688633911136336,215.76800910296205,0.3755859374999999,3.755859375,0.116,0.242,44,5,220,0.1600166539196299,0.2704152582500607,2.996265385603322,6.484881727737287,0.9619830943896578,0.9809293942156294,7.986421523150882,2.348872144582699,64.0,0.4023987323441038,0.7809346225562753,4.619991714948418,healthy,-1.838656522021831,-2.0271117929977835,-0.3492179814081934,1.159403978363919,-0.0701071309783674,0.0499330617825505,-0.0526315789473684,76,51.90480843606377,2.533333333333333,0.5554151885290896,0.2706906087587591,0.4984805937702324,0.305172451302611,0.4610094157133073,0.3425073367290402,0.275,0.6421300152575022,0.662008330339685,1.334721765853285,0.9536539428696792,0.5347624971728772,1.2371380437597572,0.6835191896469694,2.916058165591881,6.0,44.0,0.2880134107998268,0.0095162147648153,0.0080386855413563,0.9120089767347528,0.0741938748018763,0.2162504347704336,15.0,0.5097700953483582,0.3965801000595093,1.2011293172836304,43.4034538269043,234.7887620055018,6.616190087664879,85,0.9805246058069834,0.005863007132378887
f6,f6v7,130.6,3918,0.9920877998979072,0.95635528330781,0.8683001531393568,175.6810290055518,5.330155035185267,14.37717431042278,403.1295618946473,51.377645419011536,209.25495713265337,0.1275390625,5.356640625,0.082,0.17,33,5,165,0.1531379969226855,0.2395386370006398,3.6319608711469593,2.970035753785765,0.9669141799215656,0.9837556984452452,8.678784685634001,2.40160513071032,75.0,0.3031238259988764,0.7905648523616425,3.5260349817523986,healthy,-13.933003284307215,-10.138238237341604,-0.3859076614283381,0.3959259620149211,0.121850862351317,0.0357815442561205,-0.0476190476190476,63,57.90165553139937,2.1,0.549825443763811,0.2691893691595224,0.4898429592311407,0.3017487886673988,0.4503716907913721,0.3364797295009629,0.2916666666666667,1.499939731202833,0.2410783294179004,1.243349479575522,1.17375912670084,0.4699257365964761,1.1248872158432612,0.8548890964166431,2.9887591856902547,7.0,33.0,0.2998765790240746,0.0066781375737625,0.0096635143566061,0.8308887007059035,0.0766362692703014,0.1985079748916614,15.0,0.4170562028884887,0.3256848156452179,1.2044581174850464,41.20133590698242,287.7392466688677,7.127311041703235,138,2.491784985157329,0.009322864435468987
f6,f6v8,126.13333333333334,3784,0.9402748414376322,0.8625792811839323,0.7653276955602537,208.2662096105404,6.130521649233904,20.18798009280204,555.6416055263485,48.83231222583986,211.03190797923745,0.36953125,3.4489583333333336,0.09,0.18,26,4,104,0.1810279870858774,0.2995997509661334,3.254569998305364,4.370172469601989,0.9429384139589936,0.9707533122064832,6.663608963438605,2.1556399811551694,48.0,0.3882938042122671,0.7883318783781273,4.359780970454819,healthy,1.8024161438771087,0.0512677214648055,0.0503244041195204,0.6295144452464059,0.0711254606971999,-0.0198639929746637,0.0133333333333333,75,53.50972386573827,2.5,0.54505127661182,0.2720306144272091,0.4868931256664978,0.3033999559507297,0.4491154400134581,0.3368489985618706,0.275,0.1600015688794278,0.2736654145265203,1.3420987614266775,1.275170087350585,0.3640914101411338,1.237506495030096,0.9520382479661762,3.0052365092121587,6.0,26.0,0.3016961025342395,0.0094661979655936,0.0069476311297276,1.0150471064483104,0.1020966502863582,0.2272484871119494,15.0,0.4733805954456329,0.3988194167613983,1.0568968057632446,45.55817794799805,259.58320931626315,8.631442426448327,118,1.160134971708895,0.005984652958373948
f6,f6v9,128.7,3861,0.9994819994819996,0.983941983941984,0.927997927997928,178.38493975749617,5.465589035908796,14.945810279539234,369.8762226483868,53.47294715652949,228.94072187772943,0.502734375,3.14208984375,0.114,0.204,37,6,222,0.1597345442571233,0.2994969614267542,3.959024300528341,0.47833734464791,0.9587335836843088,0.9792526815909044,8.242207281934864,2.395869023716432,91.0,0.3758558978542557,0.7704447075722577,3.657714001488665,healthy,-11.265234204901676,-5.730419149180344,-0.1924552714772242,0.288313221655458,-0.0873511068814059,-0.0337865585496792,0.0422535211267605,71,58.22352537344076,2.3666666666666663,0.522934275303913,0.2703295776847966,0.4618348007438264,0.295473805822698,0.4227563412481687,0.3235701071924697,0.275,0.8241679290877045,0.1175373290086682,1.3083640311410083,1.0644124921805598,0.3564746483953586,1.2303005615300902,0.7711532090927988,3.0446972867117474,6.0,37.0,0.3287010406946557,0.0094315122169836,0.0070017945520923,0.7902733531267631,0.0585307878385964,0.211911740525155,15.0,0.5247766375541687,0.3592350482940674,1.2392998933792114,51.71304321289063,197.4817094507316,5.913908374605844,97,1.9300023913923572,0.006205981917398705
f6,f6v10,124.0,3720,1.0,0.9954301075268818,0.9809139784946236,170.72984146187787,5.304297377009514,29.64580216085768,491.0722298676629,41.8171644838382,178.20628756482,0.2421875,3.75390625,0.126,0.208,28,6,168,0.1806965482535625,0.3019518826278413,4.217420139487688,3.62644205464945,0.950470144337306,0.9743666526921004,8.949665352525901,2.499216003843627,106.0,0.2084510915810997,0.8555533866874878,3.4966983623866983,healthy,-4.396829899131991,-4.1917395175047965,0.1084987028909508,0.8787593384985111,0.0984855152661765,0.0546800850282774,-0.0571428571428571,70,45.81390485417674,2.333333333333333,0.5206183610080787,0.2723702951755044,0.4591703600934196,0.2961765983000182,0.4193621445742314,0.3221431014440591,0.3166666666666666,0.4188728447289303,0.4728927471406776,1.3155542217642566,1.2023199528191255,0.4703134788203134,1.222115643065142,0.8718768206278198,2.90285166350298,7.0,28.0,0.3265624759567046,0.0049550552782648,0.0073203875950096,0.941299948984601,0.0782076214855543,0.2322030551808308,14.0,0.4790005683898926,0.3629470467567444,1.198603868484497,39.42808151245117,175.81224220662028,6.185303924432481,123,3.000981804301499,0.006031568141404701
f7,f7v1,121.3,3639,0.9925803792250618,0.9991755976916736,0.9997251992305578,171.82039110751495,5.309058919498378,19.92405999672749,540.8606461276357,48.60805885199536,207.727546468198,0.8291992187500001,4.14599609375,0.172,0.232,32,4,128,0.1998697310728742,0.3393622112647683,3.463466405862227,10.08481051156812,0.9321389056039754,0.9686705359395928,5.761805796097448,1.971360282808444,55.0,0.2506188947589917,0.7854121823193988,2.525474582177755,healthy,7.530030163252126,7.119756009223141,-0.3272713970001897,0.5434427212576884,0.0706805187355526,-0.0098391432350556,0.0153846153846153,65,66.3217348476637,2.1666666666666665,0.5156296243848105,0.2708285723178738,0.4536508515843663,0.2952998593140941,0.4131195850812661,0.322219752114061,0.3333333333333333,-0.5668327952256265,-0.0032188531450386,1.2461622357049444,1.3618794523925293,0.3701417895304947,1.104436451889204,1.0272928513715036,3.0179222540120643,6.0,32.0,0.3343521136785067,0.0069535633237232,0.010376776149634,1.1113647407501308,0.1177300240580736,0.2357711008206374,14.0,0.3777994513511657,0.34998819231987,0.8833640813827515,48.57352066040039,154.5407936275646,5.020856055819059,122,2.4593131188187254,0.005234723314683079
